PO_Number,SupplierID,ProductID,OrderDate,ExpectedDeliveryDate,QuantityOrdered,UnitCost,TotalPOValue,Currency,PO_Status
PO-SYN-0000221,SUP-00559,PRD-00656,2024-02-10,2024-04-24,10121,979.49,9913418.29,JPY,FULFILLED
PO-SYN-0000222,SUP-00950,PRD-03944,2025-07-23,2025-10-06,8846,2297.97,20327842.62,usd,approved 
PO-SYN-0000223,SUP-00009,PRD-01844,2025-11-25,2025-12-22,61,1632.43,99578.23,GBP,APPROVED
PO-SYN-0000224,SUP-00968,PRD-00892,2024-08-02,2024-09-29,7310,511.12,3736287.2,JPY,IN_TRANSIT
PO-SYN-0000225,SUP-00093,PRD-00423,03/23/2025,10-Apr-2025,4018,,,USD,IN_TRANSIT
PO-SYN-0000226,SUP-00380,PRD-04817,2024-01-04,2024-03-17,9006,321.12,2892006.72,GBP,IN_TRANSIT
PO-SYN-0000227,SUP-00536,PRD-04718,2024-08-14,2024-09-23,1886,474.37,894661.82,eur,IN_TRANSIT
PO-SYN-0000228,SUP-00047,PRD-01541,2025-10-01,2025-12-05,6741,107.11,722028.51,EUR,CANCELLED
PO-SYN-0000229,SUP-00052,PRD-03830,2026-04-01,2026-04-28,7836,1930.06,15123950.16,usd,APPROVED
PO-SYN-0000230,SUP-00804,PRD-00761,12/31/2025,10-Jan-2026,14490,1948.82,28238401.8,eur,CANCELLED
PO-SYN-0000231,SUP-00489,PRD-02762,2024-11-20,2024-12-29,10498,1272.5,13358705.0,CNY,Approved
PO-SYN-0000232,SUP-00957,PRD-01469,2024-07-03,2024-08-24,7324,515.88,3778305.12,GBP,APPROVED
PO-SYN-0000233,SUP-00067,PRD-02966,2025-11-13,2026-01-15,12276,2244.76,27556673.76,eur,APPROVED
PO-SYN-0000234,SUP-00204,PRD-01821,2026/02/04,PENDING_DATE,13402,2055.38,27546202.76,USD,approved 
PO-SYN-0000235,SUP-00640,PRD-02757,03/23/2025,11-Apr-2025,862,1667.24,1437160.88,JPY,CANCELLED
PO-SYN-0000236,SUP-00748,PRD-01394,2024-06-06,2024-07-06,11647,213.8,2490128.6,USD,IN_TRANSIT
PO-SYN-0000237,SUP-00386,PRD-02812,2026-06-03,2026-07-12,10330,63.95,660603.5,USD,CANCELLED
PO-SYN-0000238,SUP-00360,PRD-03560,2025-01-03,2025-02-09,8628,66.87,576954.36,JPY,Approved
PO-SYN-0000239,SUP-00267,PRD-03524,2025-06-14,2025-08-28,14887,902.84,13440579.08,EUR,Approved
PO-SYN-0000240,SUP-00782,PRD-77777,03/10/2026,18-Apr-2026,-500,,,USD,PENDING_APPROVAL
PO-SYN-0000241,SUP-00528,PRD-04857,2025-05-18,2025-06-08,4903,2198.44,10778951.32,eur,approved 
PO-SYN-0000242,SUP-00537,PRD-02003,2026-04-13,2026-05-13,6842,1629.08,11146165.36,usd,CANCELLED
PO-SYN-0000243,SUP-00901,PRD-02687,2025/10/29,PENDING_DATE,11572,2330.81,26972133.32,USD,Approved
PO-SYN-0000244,SUP-00128,PRD-04646,2026-01-07,2026-01-21,6147,1961.83,12059369.01,eur,CANCELLED
PO-SYN-0000245,SUP-88888,PRD-04298,01/17/2024,18-Feb-2024,7173,934.16,6700729.68,CNY,FULFILLED
PO-SYN-0000246,SUP-00447,PRD-02706,2024-07-23,2024-08-11,1804,564.45,1018267.8,JPY,Approved
PO-SYN-0000247,SUP-00743,PRD-04219,2025-02-21,2025-04-23,5422,666.3,3612678.6,CNY,CANCELLED
PO-SYN-0000248,SUP-00957,PRD-02964,2024-12-19,2025-01-11,9900,1355.24,13416876.0,GBP,FULFILLED
PO-SYN-0000249,SUP-00778,PRD-02148,2025-10-26,2025-11-02,11498,811.27,9327982.46,CNY,FULFILLED
PO-SYN-0000250,SUP-00734,PRD-02230,08/18/2025,31-Oct-2025,11104,2037.28,22621957.12,eur,APPROVED
PO-SYN-0000251,SUP-00015,PRD-04721,2024-04-10,2024-05-17,12067,2111.41,25478384.47,CNY,FULFILLED
PO-SYN-0000252,SUP-00021,PRD-02831,2026/03/22,PENDING_DATE,14389,17.55,252526.95,CNY,Approved
PO-SYN-0000253,SUP-00046,PRD-03438,2026-03-19,2026-04-07,168,172.21,28931.28,GBP,IN_TRANSIT
PO-SYN-0000254,SUP-00425,PRD-03248,2025-04-12,2025-05-23,12180,177.74,2164873.2,GBP,IN_TRANSIT
PO-SYN-0000255,SUP-00175,PRD-04225,06/18/2026,22-Jul-2026,11249,,,USD,FULFILLED
PO-SYN-0000256,SUP-00089,PRD-03265,2025-06-20,2025-07-24,14920,2268.19,33841394.8,USD,approved 
PO-SYN-0000257,SUP-00402,PRD-02478,2024-06-15,2024-08-06,10995,2203.3,24225283.5,CNY,approved 
PO-SYN-0000258,SUP-00878,PRD-03634,2025-10-03,2025-11-01,7979,341.88,2727860.52,usd,Approved
PO-SYN-0000259,SUP-00269,PRD-04362,2024-02-22,2024-04-08,11520,1147.49,13219084.8,EUR,IN_TRANSIT
PO-SYN-0000260,SUP-00278,PRD-02685,10/30/2025,27-Nov-2025,13109,672.7,8818424.3,CNY,Approved
PO-SYN-0000261,SUP-00592,PRD-03961,2025/09/04,PENDING_DATE,1025,2116.04,2168941.0,GBP,IN_TRANSIT
PO-SYN-0000262,SUP-00495,PRD-04289,2024-10-29,2025-01-01,5940,104.24,619185.6,usd,APPROVED
PO-SYN-0000263,SUP-00618,PRD-00756,2024-11-27,2024-12-30,13621,1724.26,23486145.46,GBP,approved 
PO-SYN-0000264,SUP-00216,PRD-02547,2024-05-03,2024-06-12,9927,320.71,3183688.17,EUR,IN_TRANSIT
PO-SYN-0000265,SUP-00935,PRD-00637,03/26/2025,26-Apr-2025,12803,1781.32,22806239.96,USD,APPROVED
PO-SYN-0000266,SUP-00642,PRD-01858,2026-05-06,2026-07-01,8550,2155.17,18426703.5,USD,IN_TRANSIT
PO-SYN-0000267,SUP-00048,PRD-01805,2024-02-12,2024-03-11,11208,899.91,10086191.28,GBP,APPROVED
PO-SYN-0000268,SUP-00457,PRD-03248,2025-02-25,2025-04-24,10740,2118.04,22747749.6,usd,FULFILLED
PO-SYN-0000269,SUP-00925,PRD-03149,2024-08-15,2024-09-01,7947,1926.39,15309021.33,eur,approved 
PO-SYN-0000270,SUP-00044,PRD-04207,01/06/2026,30-Jan-2026,-500,,,USD,APPROVED
PO-SYN-0000271,SUP-00406,PRD-04360,2025-06-21,2025-07-14,14905,1880.19,28024231.95,EUR,Approved
PO-SYN-0000272,SUP-00208,PRD-01662,2024-02-02,2024-02-14,8910,184.06,1639974.6,EUR,Approved
PO-SYN-0000273,SUP-00912,PRD-00139,2025-08-15,2025-09-19,3226,1136.24,3665510.24,usd,IN_TRANSIT
PO-SYN-0000274,SUP-00376,PRD-02871,2025-02-17,2025-03-29,6675,1050.81,7014156.75,usd,approved 
PO-SYN-0000275,SUP-00193,PRD-00896,11/20/2025,29-Dec-2025,10028,215.56,2161635.68,USD,CANCELLED
PO-SYN-0000276,SUP-00811,PRD-03414,2024-12-24,2025-01-18,5797,2256.68,13081973.96,CNY,Approved
PO-SYN-0000277,SUP-00513,PRD-02905,2024-06-14,2024-07-26,3753,108.17,405962.01,JPY,approved 
PO-SYN-0000278,SUP-00444,PRD-01400,2026-05-22,2026-07-12,13561,845.1,11460401.1,USD,CANCELLED
PO-SYN-0000279,SUP-00487,PRD-02399,2024/07/29,PENDING_DATE,12716,1189.69,15128098.04,JPY,PENDING_APPROVAL
PO-SYN-0000280,SUP-88888,PRD-77777,04/02/2026,05-Jun-2026,13727,230.4,3162700.8,USD,Approved
PO-SYN-0000281,SUP-00429,PRD-01710,2026-04-05,2026-04-17,11434,1324.58,15145247.72,GBP,Approved
PO-SYN-0000282,SUP-00230,PRD-00384,2024-11-07,2024-12-30,8136,28.28,230086.08,GBP,Approved
PO-SYN-0000283,SUP-00982,PRD-02793,2025-03-01,2025-04-21,8993,810.08,7285049.44,GBP,approved 
PO-SYN-0000284,SUP-00780,PRD-01382,2026-02-01,2026-03-19,10471,1855.38,19427683.98,JPY,approved 
PO-SYN-0000285,SUP-00068,PRD-04704,04/28/2024,10-Jun-2024,10189,,,GBP,APPROVED
PO-SYN-0000286,SUP-00032,PRD-00348,2024-10-09,2024-12-18,6367,603.23,3840765.41,EUR,PENDING_APPROVAL
PO-SYN-0000287,SUP-00354,PRD-04599,2025-08-05,2025-08-29,8692,1292.49,11234323.08,GBP,PENDING_APPROVAL
PO-SYN-0000288,SUP-00151,PRD-04934,2025/04/24,PENDING_DATE,13027,575.02,7490785.54,GBP,CANCELLED
PO-SYN-0000289,SUP-00682,PRD-04142,2024-02-25,2024-05-03,7023,2452.87,17226506.01,GBP,FULFILLED
PO-SYN-0000290,SUP-00430,PRD-04242,05/15/2025,12-Jun-2025,12359,2133.26,26364960.34,JPY,FULFILLED
PO-SYN-0000291,SUP-00820,PRD-00295,2025-05-28,2025-06-30,13574,1428.19,19386251.06,EUR,approved 
PO-SYN-0000292,SUP-00294,PRD-02423,2025-04-05,2025-05-04,5138,1300.98,6684435.24,GBP,APPROVED
PO-SYN-0000293,SUP-00382,PRD-04439,2025-05-17,2025-06-15,6690,837.67,5604012.3,JPY,CANCELLED
PO-SYN-0000294,SUP-00008,PRD-01462,2026-02-07,2026-04-17,1282,1387.67,1778992.94,CNY,FULFILLED
PO-SYN-0000295,SUP-00607,PRD-03517,11/25/2025,26-Dec-2025,3458,417.29,1442988.82,usd,CANCELLED
PO-SYN-0000296,SUP-00975,PRD-01054,2024-01-15,2024-02-19,9651,1449.9,13992984.9,CNY,Approved
PO-SYN-0000297,SUP-00741,PRD-03877,2024/08/27,PENDING_DATE,6859,2291.79,15719387.61,eur,IN_TRANSIT
PO-SYN-0000298,SUP-00570,PRD-02360,2025-06-19,2025-08-19,925,2393.73,2214200.25,CNY,FULFILLED
PO-SYN-0000299,SUP-00271,PRD-00194,2024-06-05,2024-07-13,1251,1019.6,1275519.6,JPY,Approved
PO-SYN-0000300,SUP-00740,PRD-02612,05/05/2024,18-Jul-2024,-500,,,USD,FULFILLED
PO-SYN-0000301,SUP-00684,PRD-00671,2026-02-19,2026-04-30,3443,1341.4,4618440.2,JPY,FULFILLED
PO-SYN-0000302,SUP-00618,PRD-00908,2025-05-08,2025-06-28,14277,256.79,3666190.83,USD,CANCELLED
PO-SYN-0000303,SUP-00738,PRD-00055,2024-06-12,2024-07-19,11178,2191.01,24491109.78,USD,FULFILLED
PO-SYN-0000304,SUP-00132,PRD-01312,2024-05-23,2024-07-05,10847,1178.81,12786552.07,GBP,CANCELLED
PO-SYN-0000305,SUP-00448,PRD-00681,04/05/2024,03-May-2024,3711,1051.86,3903452.46,EUR,PENDING_APPROVAL
PO-SYN-0000306,SUP-00338,PRD-01062,2025/04/21,PENDING_DATE,479,418.26,200346.54,usd,FULFILLED
PO-SYN-0000307,SUP-00857,PRD-00762,2025-10-13,2025-11-14,12519,801.27,10031099.13,EUR,APPROVED
PO-SYN-0000308,SUP-00305,PRD-00959,2025-10-20,2025-12-09,3166,915.96,2899929.36,GBP,approved 
PO-SYN-0000309,SUP-00916,PRD-04524,2026-05-08,2026-06-16,7729,1466.36,11333496.44,EUR,IN_TRANSIT
PO-SYN-0000310,SUP-00694,PRD-04127,03/16/2025,03-May-2025,11800,1726.12,20368216.0,usd,Approved
PO-SYN-0000311,SUP-00945,PRD-00149,2025-04-20,2025-05-04,10575,335.13,3543999.75,USD,approved 
PO-SYN-0000312,SUP-00341,PRD-02338,2025-07-29,2025-08-31,13825,376.68,5207601.0,EUR,FULFILLED
PO-SYN-0000313,SUP-00660,PRD-04074,2025-05-14,2025-06-20,14158,1694.17,23986058.86,CNY,CANCELLED
PO-SYN-0000314,SUP-00382,PRD-00922,2026-05-03,2026-06-01,7635,1780.6,13594881.0,USD,FULFILLED
PO-SYN-0000315,SUP-88888,PRD-01424,08/26/2024,08-Oct-2024,11769,,,USD,IN_TRANSIT
PO-SYN-0000316,SUP-00718,PRD-02758,2025-02-19,2025-03-03,8810,1405.8,12385098.0,USD,approved 
PO-SYN-0000317,SUP-00985,PRD-01731,2024-10-04,2024-11-04,12063,321.92,3883320.96,usd,APPROVED
PO-SYN-0000318,SUP-00654,PRD-01160,2025-10-23,2025-12-12,8340,846.97,7063729.8,JPY,Approved
PO-SYN-0000319,SUP-00982,PRD-04499,2024-01-31,2024-03-09,14313,1918.0,27452334.0,USD,IN_TRANSIT
PO-SYN-0000320,SUP-00260,PRD-77777,05/11/2025,25-May-2025,8414,312.6,2630216.4,GBP,Approved
PO-SYN-0000321,SUP-00622,PRD-03144,2025-04-17,2025-06-24,2194,937.8,2057533.2,GBP,APPROVED
PO-SYN-0000322,SUP-00859,PRD-00845,2024-07-26,2024-08-29,2609,2413.47,6296743.23,eur,IN_TRANSIT
PO-SYN-0000323,SUP-00698,PRD-02026,2024-09-16,2024-10-30,12481,1066.45,13310362.45,JPY,CANCELLED
PO-SYN-0000324,SUP-00172,PRD-03493,2024/09/10,PENDING_DATE,3138,170.68,535593.84,eur,PENDING_APPROVAL
PO-SYN-0000325,SUP-00013,PRD-00507,02/22/2024,11-Apr-2024,5426,918.1,4981610.6,JPY,APPROVED
PO-SYN-0000326,SUP-00438,PRD-03713,2026-03-12,2026-03-27,13583,870.52,11824273.16,CNY,IN_TRANSIT
PO-SYN-0000327,SUP-00122,PRD-03247,2026-02-22,2026-03-03,7443,1925.81,14333803.83,CNY,Approved
PO-SYN-0000328,SUP-00235,PRD-03401,2024-06-08,2024-06-19,9876,1091.54,10780049.04,CNY,PENDING_APPROVAL
PO-SYN-0000329,SUP-00095,PRD-03779,2026-02-16,2026-04-20,9936,1741.22,17300761.92,usd,PENDING_APPROVAL
PO-SYN-0000330,SUP-00313,PRD-02924,01/01/2024,23-Jan-2024,-500,,,usd,IN_TRANSIT
PO-SYN-0000331,SUP-00523,PRD-00614,2024-10-03,2024-11-24,12062,828.76,9996503.12,EUR,APPROVED
PO-SYN-0000332,SUP-00888,PRD-01807,2024-09-27,2024-10-31,3005,561.23,1686496.15,JPY,IN_TRANSIT
PO-SYN-0000333,SUP-00206,PRD-02828,2025/10/14,PENDING_DATE,14815,559.18,8284251.7,eur,PENDING_APPROVAL
PO-SYN-0000334,SUP-00837,PRD-02139,2025-02-27,2025-05-01,14521,462.67,6718431.07,USD,Approved
PO-SYN-0000335,SUP-00374,PRD-01035,03/15/2025,02-Apr-2025,4089,1803.62,7375002.18,usd,IN_TRANSIT
PO-SYN-0000336,SUP-00513,PRD-02433,2025-09-05,2025-09-12,4296,589.8,2533780.8,eur,APPROVED
PO-SYN-0000337,SUP-00532,PRD-02775,2024-07-20,2024-08-19,6967,1833.32,12772740.44,usd,APPROVED
PO-SYN-0000338,SUP-00817,PRD-01190,2024-09-13,2024-10-08,2490,315.16,784748.4,USD,APPROVED
PO-SYN-0000339,SUP-00093,PRD-03369,2024-06-01,2024-06-10,7619,1749.74,13331269.06,GBP,PENDING_APPROVAL
PO-SYN-0000340,SUP-00660,PRD-00739,02/04/2025,25-Mar-2025,13858,1073.22,14872682.76,eur,CANCELLED
PO-SYN-0000341,SUP-00195,PRD-02936,2025-09-24,2025-10-19,1399,1267.59,1773358.41,USD,approved 
PO-SYN-0000342,SUP-00423,PRD-04924,2025/08/22,PENDING_DATE,3429,2490.98,8541570.42,JPY,APPROVED
PO-SYN-0000343,SUP-00858,PRD-04729,2024-09-25,2024-10-14,4969,1451.31,7211559.39,usd,FULFILLED
PO-SYN-0000344,SUP-00171,PRD-04560,2025-06-06,2025-07-06,9725,563.82,5483149.5,EUR,FULFILLED
PO-SYN-0000345,SUP-00309,PRD-01009,11/24/2025,01-Feb-2026,14631,,,JPY,approved 
PO-SYN-0000346,SUP-00854,PRD-01190,2024-11-25,2025-01-16,7088,411.91,2919618.08,eur,Approved
PO-SYN-0000347,SUP-00681,PRD-01360,2024-04-26,2024-06-16,8796,2187.89,19244680.44,USD,APPROVED
PO-SYN-0000348,SUP-00815,PRD-02054,2026-05-04,2026-06-26,10727,21.16,226983.32,usd,PENDING_APPROVAL
PO-SYN-0000349,SUP-00825,PRD-02709,2025-07-18,2025-08-02,4922,646.9,3184041.8,JPY,FULFILLED
PO-SYN-0000350,SUP-88888,PRD-04504,12/15/2025,21-Feb-2026,6484,685.88,4447245.92,CNY,PENDING_APPROVAL
PO-SYN-0000351,SUP-00807,PRD-00434,2025/04/17,PENDING_DATE,1195,218.11,260641.45,GBP,approved 
PO-SYN-0000352,SUP-00339,PRD-02961,2025-05-09,2025-07-22,8791,1991.04,17503232.64,usd,Approved
PO-SYN-0000353,SUP-00509,PRD-01065,2026-06-04,2026-07-18,14627,1350.44,19752885.88,JPY,CANCELLED
PO-SYN-0000354,SUP-00683,PRD-02679,2025-02-07,2025-03-25,1230,1218.32,1498533.6,EUR,FULFILLED
PO-SYN-0000355,SUP-00565,PRD-04521,10/04/2025,20-Nov-2025,10142,2338.27,23714734.34,JPY,FULFILLED
PO-SYN-0000356,SUP-00544,PRD-02008,2025-09-14,2025-09-24,9819,1362.21,13375539.99,CNY,CANCELLED
PO-SYN-0000357,SUP-00612,PRD-03250,2026-03-03,2026-05-02,12706,58.02,737202.12,eur,IN_TRANSIT
PO-SYN-0000358,SUP-00952,PRD-02983,2025-05-02,2025-06-26,8674,1538.42,13344255.08,USD,FULFILLED
PO-SYN-0000359,SUP-00527,PRD-00848,2025-07-28,2025-09-20,9942,972.55,9669092.1,USD,Approved
PO-SYN-0000360,SUP-00906,PRD-77777,06/27/2024,22-Jul-2024,-500,,,CNY,APPROVED
PO-SYN-0000361,SUP-00351,PRD-00058,2025-02-07,2025-03-01,9804,516.13,5060138.52,JPY,CANCELLED
PO-SYN-0000362,SUP-00965,PRD-01163,2025-05-05,2025-05-21,1980,697.72,1381485.6,eur,PENDING_APPROVAL
PO-SYN-0000363,SUP-00591,PRD-00583,2025-03-04,2025-04-10,859,1877.19,1612506.21,GBP,Approved
PO-SYN-0000364,SUP-00264,PRD-03623,2026-03-07,2026-03-19,12458,2205.1,27471135.8,EUR,PENDING_APPROVAL
PO-SYN-0000365,SUP-00894,PRD-01452,03/14/2025,23-Mar-2025,4972,2348.63,11677388.36,GBP,Approved
PO-SYN-0000366,SUP-00415,PRD-02563,2025-12-17,2026-01-31,4915,1030.78,5066283.7,CNY,FULFILLED
PO-SYN-0000367,SUP-00077,PRD-00784,2026-04-23,2026-05-09,2354,1186.81,2793750.74,JPY,IN_TRANSIT
PO-SYN-0000368,SUP-00694,PRD-01711,2026-03-29,2026-05-21,4059,679.03,2756182.77,usd,FULFILLED
PO-SYN-0000369,SUP-00191,PRD-03727,2026/04/30,PENDING_DATE,6908,1857.46,12831333.68,USD,CANCELLED
PO-SYN-0000370,SUP-00397,PRD-01428,03/08/2026,08-Apr-2026,11846,2089.62,24753638.52,GBP,FULFILLED
PO-SYN-0000371,SUP-00598,PRD-00518,2024-11-15,2024-12-13,9305,751.65,6994103.25,eur,Approved
PO-SYN-0000372,SUP-00645,PRD-03016,2025-12-23,2026-01-15,4636,908.45,4211574.2,usd,IN_TRANSIT
PO-SYN-0000373,SUP-00978,PRD-04943,2024-06-15,2024-06-26,14987,1823.16,27323698.92,EUR,FULFILLED
PO-SYN-0000374,SUP-00842,PRD-00834,2026-05-20,2026-07-10,11282,713.28,8047224.96,usd,PENDING_APPROVAL
PO-SYN-0000375,SUP-00579,PRD-04100,11/08/2025,27-Dec-2025,13947,,,JPY,approved 
PO-SYN-0000376,SUP-00194,PRD-00547,2025-05-24,2025-08-07,6834,524.54,3584706.36,USD,approved 
PO-SYN-0000377,SUP-00573,PRD-00679,2024-11-13,2024-11-20,5084,370.75,1884893.0,GBP,PENDING_APPROVAL
PO-SYN-0000378,SUP-00174,PRD-00043,2024/10/20,PENDING_DATE,7752,229.14,1776293.28,GBP,APPROVED
PO-SYN-0000379,SUP-00503,PRD-02857,2025-02-10,2025-04-18,11526,1408.09,16229645.34,JPY,PENDING_APPROVAL
PO-SYN-0000380,SUP-00450,PRD-00736,05/30/2024,08-Jul-2024,11096,1980.06,21970745.76,JPY,approved 
PO-SYN-0000381,SUP-00343,PRD-04968,2026-03-21,2026-05-10,8771,369.51,3240972.21,eur,approved 
PO-SYN-0000382,SUP-00033,PRD-00091,2024-11-21,2024-12-28,7088,112.03,794068.64,USD,IN_TRANSIT
PO-SYN-0000383,SUP-00177,PRD-03478,2025-10-20,2025-12-21,8564,2294.6,19650954.4,GBP,Approved
PO-SYN-0000384,SUP-00028,PRD-04436,2024-03-04,2024-03-15,2995,332.82,996795.9,GBP,IN_TRANSIT
PO-SYN-0000385,SUP-88888,PRD-02088,06/09/2025,27-Jun-2025,6520,889.05,5796606.0,JPY,PENDING_APPROVAL
PO-SYN-0000386,SUP-00707,PRD-01443,2026-04-14,2026-06-22,6479,10.67,69130.93,GBP,approved 
PO-SYN-0000387,SUP-00080,PRD-04608,2026/02/02,PENDING_DATE,7499,1588.54,11912461.46,eur,Approved
PO-SYN-0000388,SUP-00302,PRD-01580,2025-01-03,2025-03-06,3351,1423.61,4770517.11,CNY,approved 
PO-SYN-0000389,SUP-00797,PRD-00664,2025-10-28,2025-11-26,5901,1213.83,7162810.83,CNY,CANCELLED
PO-SYN-0000390,SUP-00628,PRD-02507,01/07/2024,26-Jan-2024,-500,,,GBP,CANCELLED
PO-SYN-0000391,SUP-00684,PRD-01044,2025-06-04,2025-07-19,10970,1461.12,16028486.4,CNY,PENDING_APPROVAL
PO-SYN-0000392,SUP-00667,PRD-01314,2024-02-24,2024-04-01,7869,866.14,6815655.66,GBP,IN_TRANSIT
PO-SYN-0000393,SUP-00059,PRD-02031,2025-04-07,2025-06-21,10824,721.96,7814495.04,CNY,approved 
PO-SYN-0000394,SUP-00859,PRD-00241,2026-01-22,2026-03-25,1294,1627.57,2106075.58,CNY,Approved
PO-SYN-0000395,SUP-00220,PRD-04260,08/06/2025,11-Sep-2025,7307,2088.88,15263446.16,usd,FULFILLED
PO-SYN-0000396,SUP-00152,PRD-00192,2024/06/08,PENDING_DATE,13207,2462.32,32519860.24,CNY,Approved
PO-SYN-0000397,SUP-00630,PRD-01238,2025-08-17,2025-08-27,7619,15.81,120456.39,eur,CANCELLED
PO-SYN-0000398,SUP-00436,PRD-01048,2025-01-20,2025-03-28,72,524.22,37743.84,JPY,APPROVED
PO-SYN-0000399,SUP-00704,PRD-04638,2024-03-08,2024-04-03,14659,2175.09,31884644.31,USD,CANCELLED
PO_400,SUP-00376,PRD-77777,04/07/2025,14-May-2025,96,1488.51,142896.96,GBP,approved 
PO-SYN-0000401,SUP-00511,PRD-02986,2024-10-06,2024-11-01,2484,2367.69,5881341.96,usd,approved 
PO-SYN-0000402,SUP-00870,PRD-00263,2024-10-19,2024-11-06,12192,1699.55,20720913.6,USD,approved 
PO-SYN-0000403,SUP-00542,PRD-02642,2025-01-30,2025-03-16,1661,772.93,1283836.73,USD,IN_TRANSIT
PO-SYN-0000404,SUP-00537,PRD-00531,2025-03-19,2025-05-27,14157,166.73,2360396.61,CNY,Approved
PO-SYN-0000405,SUP-00889,PRD-00378,09/12/2025,20-Oct-2025,3794,,,USD,IN_TRANSIT
PO-SYN-0000406,SUP-00358,PRD-00520,2025-04-14,2025-05-03,13405,620.02,8311368.1,CNY,PENDING_APPROVAL
PO-SYN-0000407,SUP-00814,PRD-04952,2026-03-15,2026-04-19,1706,1869.53,3189418.18,usd,FULFILLED
PO-SYN-0000408,SUP-00809,PRD-02114,2024-09-30,2024-11-11,735,2426.05,1783146.75,JPY,Approved
PO-SYN-0000409,SUP-00288,PRD-00564,2026-04-02,2026-05-02,6110,2029.88,12402566.8,USD,FULFILLED
PO-SYN-0000410,SUP-00290,PRD-00693,07/10/2024,06-Aug-2024,9674,77.82,752830.68,USD,Approved
PO-SYN-0000411,SUP-00955,PRD-04678,2025-01-04,2025-01-31,3431,647.61,2221949.91,USD,Approved
PO-SYN-0000412,SUP-00423,PRD-02436,2025-10-02,2025-12-05,6572,2345.47,15414428.84,eur,FULFILLED
PO-SYN-0000413,SUP-00814,PRD-02733,2025-10-14,2025-12-26,7542,1444.99,10898114.58,JPY,IN_TRANSIT
PO-SYN-0000414,SUP-00478,PRD-04412,2024/12/05,PENDING_DATE,9896,517.36,5119794.56,EUR,approved 
PO-SYN-0000415,SUP-00432,PRD-03810,08/16/2024,21-Oct-2024,9111,541.24,4931237.64,EUR,APPROVED
PO-SYN-0000416,SUP-00089,PRD-03356,2024-07-24,2024-08-10,9372,357.08,3346553.76,CNY,Approved
PO-SYN-0000417,SUP-00583,PRD-03382,2025-04-12,2025-06-13,5896,1693.13,9982694.48,JPY,FULFILLED
PO-SYN-0000418,SUP-00968,PRD-04651,2024-10-18,2024-12-04,1676,1121.1,1878963.6,USD,IN_TRANSIT
PO-SYN-0000419,SUP-00606,PRD-00448,2026-02-02,2026-03-21,6930,472.45,3274078.5,USD,approved 
PO-SYN-0000420,SUP-88888,PRD-01452,12/15/2025,13-Feb-2026,-500,,,JPY,CANCELLED
PO-SYN-0000421,SUP-00140,PRD-00793,2024-05-31,2024-08-05,358,391.81,140267.98,USD,approved 
PO-SYN-0000422,SUP-00991,PRD-01241,2024-10-11,2024-11-28,9295,2440.95,22688630.25,GBP,APPROVED
PO-SYN-0000423,SUP-00350,PRD-01699,2024/07/19,PENDING_DATE,1107,350.46,387959.22,USD,CANCELLED
PO-SYN-0000424,SUP-00239,PRD-04651,2025-02-18,2025-03-14,6262,428.94,2686022.28,JPY,PENDING_APPROVAL
PO-SYN-0000425,SUP-00432,PRD-02891,12/17/2024,02-Mar-2025,5095,701.42,3573734.9,GBP,PENDING_APPROVAL
PO-SYN-0000426,SUP-00956,PRD-00450,2025-03-02,2025-03-12,13351,403.29,5384324.79,JPY,FULFILLED
PO-SYN-0000427,SUP-00498,PRD-04772,2025-08-15,2025-10-12,6708,2202.27,14772827.16,CNY,IN_TRANSIT
PO-SYN-0000428,SUP-00758,PRD-02007,2024-09-19,2024-10-11,7864,1678.77,13201847.28,CNY,CANCELLED
PO-SYN-0000429,SUP-00664,PRD-02007,2025-08-02,2025-08-20,11347,873.62,9912966.14,GBP,Approved
PO-SYN-0000430,SUP-00097,PRD-01722,01/13/2024,09-Mar-2024,9670,1963.7,18988979.0,JPY,approved 
PO-SYN-0000431,SUP-00759,PRD-04565,2025-06-03,2025-07-12,13782,229.46,3162417.72,EUR,CANCELLED
PO-SYN-0000432,SUP-00902,PRD-02860,2025/09/11,PENDING_DATE,7894,297.96,2352096.24,GBP,approved 
PO-SYN-0000433,SUP-00440,PRD-00374,2024-12-05,2024-12-15,7266,1405.36,10211345.76,CNY,APPROVED
PO-SYN-0000434,SUP-00520,PRD-04288,2024-11-02,2024-11-28,888,2225.31,1976075.28,usd,CANCELLED
PO-SYN-0000435,SUP-00486,PRD-01052,01/03/2024,05-Mar-2024,10204,,,usd,approved 
PO-SYN-0000436,SUP-00535,PRD-01606,2026-04-04,2026-04-28,10687,2419.05,25852387.35,eur,APPROVED
PO-SYN-0000437,SUP-00625,PRD-01973,2025-07-17,2025-08-10,9161,683.77,6264016.97,CNY,CANCELLED
PO-SYN-0000438,SUP-00987,PRD-00434,2024-03-09,2024-04-10,7564,2477.57,18740339.48,CNY,APPROVED
PO-SYN-0000439,SUP-00790,PRD-03751,2024-03-31,2024-04-24,13472,2248.52,30292061.44,EUR,Approved
PO-SYN-0000440,SUP-00355,PRD-77777,01/10/2026,09-Mar-2026,4825,440.57,2125750.25,usd,PENDING_APPROVAL
PO-SYN-0000441,SUP-00511,PRD-01097,2024/04/15,PENDING_DATE,12036,1516.3,18250186.8,GBP,FULFILLED
PO-SYN-0000442,SUP-00992,PRD-04723,2024-03-15,2024-04-10,9924,694.25,6889737.0,USD,CANCELLED
