InventoryID,WarehouseID,ProductID,QuantityOnHand,QuantityAllocated,QuantityAvailable,SafetyStock,LastRestockDate,StorageBin
INV-0000300,WH-28,PRD-04509,10690,4813,5877,1000,,ZONE-A-Aisle23
INV-0000301,WH-13,PRD-01863,11258,5322,5936,250,10-06-2024,bin_301
INV-0000302,WH-12,PRD-02960,3888,5170,-1282,250,15-12-2025,ZONE-C-3
INV-0000303,WH-04,PRD-02555,32730,6768,25962,250 units,17-07-2025,ZONE-D-36
INV-0000304,WH-24,PRD-01951,23667,2008,21659,1000,01-09-2025,ZONE-E-Aisle06
INV-0000305,WH-44,PRD-04644,25379,3656,21723,,21-04-2024,ZONE-F-24
INV-0000306,WH-44,PRD-00704,12010,4376,7634,500,31-12-2024,ZONE-G-16
INV-0000307,WH-30,PRD-04075,25848,313,25535,250 units,18-08-2025,ZONE-H-37
INV-0000308,WH-46,PRD-00176,12700,6270,6430,500,09-06-2025,ZONE-I-Aisle25
INV-0000309,WH-08,PRD-00046,5548,2172,3376,1000,21-09-2025,ZONE-J-31
INV-0000310,WH-33,PRD-03433,33242,5635,27607,1000,,ZONE-K-10
INV-0000311,WH-31,PRD-01298,17719,2916,14803,250,05-04-2026,ZONE-L-31
INV-0000312,WH-36,PRD-00379,12536,3323,9213,250 units,16-10-2024,ZONE-A-Aisle07
INV-0000313,WH-06,PRD-03013,30281,7042,23239,250 units,06-10-2024,ZONE-B-38
INV-0000314,WH-28,PRD-03578,10473,4466,6007,250 units,13-09-2025,ZONE-C-30
INV-0000315,WH-11,PRD-04376,-100,133,-233,,07-05-2024,bin_315
INV-0000316,WH-18,PRD-02073,24627,6844,17783,500,07-10-2024,ZONE-E-Aisle10
INV-0000317,WH-05,PRD-04070,15410,2303,13107,,10-09-2024,ZONE-F-25
INV-0000318,WH-45,PRD-02516,21431,2369,19062,500,21-06-2025,ZONE-G-27
INV-0000319,WH-23,PRD-00836,21677,2030,19647,1000,17-03-2026,ZONE-H-25
INV-0000320,WH-10,PRD-01755,15886,203,15683,500,,ZONE-I-Aisle11
INV-0000321,WH-09,PRD-02102,1262,4716,-3454,250 units,18-04-2026,ZONE-J-17
INV-0000322,WH-16,PRD-03591,14064,1520,12544,500,09-08-2024,bin_322
INV-0000323,WH-11,PRD-02352,7880,6205,1675,250,19-04-2024,ZONE-L-14
INV-0000324,WH-34,PRD-01592,32029,5590,26439,1000,31-03-2025,ZONE-A-Aisle23
INV-0000325,WH-41,PRD-00170,13028,1052,11976,250,11-04-2024,ZONE-B-4
INV-0000326,WH-16,PRD-01551,14553,4646,9907,1000,25-03-2025,ZONE-C-16
INV-0000327,WH-49,PRD-02782,26575,1099,25476,1000,19-03-2025,ZONE-D-20
INV-0000328,WH-41,PRD-02909,3091,3200,-109,500,07-07-2024,ZONE-E-Aisle27
INV-0000329,WH-41,PRD-00666,3705,4984,-1279,,09-03-2024,bin_329
INV-0000330,WH-16,PRD-03304,24268,6338,17930,,,ZONE-G-19
INV-0000331,WH-36,PRD-02537,30823,6250,24573,250,04-10-2025,ZONE-H-5
INV-0000332,WH-13,PRD-03912,16792,3267,13525,250 units,17-04-2024,ZONE-I-Aisle11
INV-0000333,WH-24,PRD-02038,5253,1386,3867,1000,29-09-2024,ZONE-J-28
INV-0000334,WH-42,PRD-00394,5173,6514,-1341,1000,31-12-2025,ZONE-K-36
INV-0000335,WH-29,PRD-03179,7671,1846,5825,250 units,04-04-2026,ZONE-L-4
INV-0000336,WH-04,PRD-04847,27826,1669,26157,500,24-01-2026,ZONE-A-Aisle38
INV-0000337,WH-20,PRD-02029,9453,5006,4447,,08-03-2026,ZONE-B-5
INV-0000338,WH-45,PRD-01215,10872,4247,6625,,24-01-2024,ZONE-C-40
INV-0000339,WH-43,PRD-01594,8839,1670,7169,,31-03-2025,ZONE-D-14
INV-0000340,WH-40,PRD-03790,34089,6771,27318,,,ZONE-E-Aisle17
INV-0000341,WH-38,PRD-04312,14091,5170,8921,,13-05-2026,ZONE-F-4
INV-0000342,WH-28,PRD-03458,6534,7080,-546,1000,15-06-2025,ZONE-G-30
INV-0000343,WH-29,PRD-00491,29653,5908,23745,250 units,05-09-2024,bin_343
INV-0000344,WH-32,PRD-04254,33839,5032,28807,1000,16-12-2024,ZONE-I-Aisle31
INV-0000345,WH-42,PRD-00182,28343,7078,21265,,13-08-2024,ZONE-J-19
INV-0000346,WH-34,PRD-01974,31288,3924,27364,1000,30-03-2024,ZONE-K-22
INV-0000347,WH-18,PRD-02518,27546,4437,23109,,15-09-2025,ZONE-L-22
INV-0000348,WH-21,PRD-03000,19718,1797,17921,250,13-09-2025,ZONE-A-Aisle32
INV-0000349,WH-16,PRD-02317,24336,2210,22126,,10-04-2026,ZONE-B-34
INV-0000350,WH-45,PRD-02188,24505,2761,21744,250,,bin_350
INV-0000351,WH-07,PRD-04943,21586,1971,19615,1000,16-07-2024,ZONE-D-13
INV-0000352,WH-40,PRD-01580,22430,1994,20436,1000,06-03-2024,ZONE-E-Aisle01
INV-0000353,WH-10,PRD-03692,26189,2662,23527,250 units,16-07-2024,ZONE-F-29
INV-0000354,WH-34,PRD-01949,681,991,-310,500,29-04-2026,ZONE-G-21
INV-0000355,WH-34,PRD-00304,10793,54,10739,500,17-02-2024,ZONE-H-15
INV-0000356,WH-36,PRD-04115,28899,1060,27839,,13-01-2026,ZONE-I-Aisle35
INV-0000357,WH-45,PRD-01184,3794,3210,584,250 units,26-01-2025,bin_357
INV-0000358,WH-01,PRD-02244,6506,3369,3137,,23-06-2024,ZONE-K-14
INV-0000359,WH-18,PRD-02219,10609,4204,6405,500,18-02-2026,ZONE-L-27
INV-0000360,WH-42,PRD-01372,-100,3119,-3219,250,,ZONE-A-Aisle02
INV-0000361,WH-13,PRD-04716,23913,7183,16730,,01-11-2025,ZONE-B-37
INV-0000362,WH-41,PRD-02834,17068,3083,13985,250,02-02-2025,ZONE-C-1
INV-0000363,WH-28,PRD-04812,17304,6402,10902,500,14-12-2024,ZONE-D-8
INV-0000364,WH-04,PRD-04382,28182,3330,24852,500,12-10-2024,ZONE-E-Aisle15
INV-0000365,WH-20,PRD-02525,28475,7374,21101,500,12-12-2024,ZONE-F-6
INV-0000366,WH-18,PRD-03473,19938,4219,15719,1000,09-12-2024,ZONE-G-26
INV-0000367,WH-36,PRD-03001,27559,5862,21697,500,02-06-2025,ZONE-H-3
INV-0000368,WH-42,PRD-04342,13398,2246,11152,500,08-05-2025,ZONE-I-Aisle32
INV-0000369,WH-30,PRD-03653,7299,5024,2275,250,05-06-2024,ZONE-J-39
INV-0000370,WH-18,PRD-00717,18766,5383,13383,,,ZONE-K-16
INV-0000371,WH-27,PRD-04380,24977,5335,19642,250 units,08-05-2025,bin_371
INV-0000372,WH-38,PRD-00592,13642,1134,12508,500,12-02-2024,ZONE-A-Aisle08
INV-0000373,WH-46,PRD-04025,8104,2161,5943,1000,14-01-2024,ZONE-B-1
INV-0000374,WH-38,PRD-02294,284,2661,-2377,250,28-04-2026,ZONE-C-22
INV-0000375,WH-21,PRD-01873,33904,5434,28470,250 units,18-03-2025,ZONE-D-20
INV-0000376,WH-34,PRD-04327,17798,3249,14549,,26-03-2024,ZONE-E-Aisle24
INV-0000377,WH-14,PRD-02018,15406,5443,9963,1000,05-05-2025,ZONE-F-12
INV-0000378,WH-38,PRD-02658,18644,106,18538,250 units,28-03-2024,bin_378
INV-0000379,WH-41,PRD-02998,8556,6631,1925,500,23-07-2024,ZONE-H-11
INV-0000380,WH-17,PRD-03688,27886,1496,26390,,,ZONE-I-Aisle24
INV-0000381,WH-07,PRD-03227,8630,4275,4355,1000,07-10-2024,ZONE-J-13
INV-0000382,WH-45,PRD-04188,32186,3717,28469,,22-03-2026,ZONE-K-25
INV-0000383,WH-41,PRD-04806,29782,4583,25199,250 units,16-02-2025,ZONE-L-19
INV-0000384,WH-17,PRD-00509,13422,367,13055,250 units,11-12-2024,ZONE-A-Aisle27
INV-0000385,WH-01,PRD-00564,13115,1268,11847,250 units,20-10-2024,bin_385
INV-0000386,WH-42,PRD-00252,8685,5198,3487,500,28-12-2024,ZONE-C-16
INV-0000387,WH-01,PRD-01103,33832,743,33089,250 units,17-07-2024,ZONE-D-22
INV-0000388,WH-24,PRD-01640,23914,365,23549,500,26-01-2025,ZONE-E-Aisle22
INV-0000389,WH-16,PRD-01854,23892,4501,19391,500,20-10-2024,ZONE-F-24
INV-0000390,WH-17,PRD-00492,28980,6781,22199,250,,ZONE-G-5
INV-0000391,WH-34,PRD-00375,12073,108,11965,250,27-12-2025,ZONE-H-30
INV-0000392,WH-49,PRD-04383,23614,7160,16454,,26-10-2025,ZONE-I-Aisle36
INV-0000393,WH-26,PRD-02763,9891,4576,5315,250 units,28-04-2025,ZONE-J-36
INV-0000394,WH-19,PRD-01251,1787,6714,-4927,250,31-12-2024,ZONE-K-19
INV-0000395,WH-27,PRD-00281,19760,6824,12936,250 units,08-06-2025,ZONE-L-23
INV-0000396,WH-42,PRD-03026,13628,2000,11628,250 units,02-05-2026,ZONE-A-Aisle16
INV-0000397,WH-09,PRD-03375,27722,7127,20595,250 units,11-11-2024,ZONE-B-37
INV-0000398,WH-05,PRD-03675,20790,4100,16690,,28-12-2024,ZONE-C-8
INV-0000399,WH-46,PRD-03273,1474,1987,-513,,13-08-2024,bin_399
INV-0000400,WH-36,PRD-00157,23573,1625,21948,250 units,,ZONE-E-Aisle17
INV-0000401,WH-50,PRD-01009,30927,1191,29736,,09-02-2026,ZONE-F-28
INV-0000402,WH-13,PRD-04611,718,601,117,250,06-04-2026,ZONE-G-13
INV-0000403,WH-02,PRD-01072,9932,3374,6558,500,03-01-2025,ZONE-H-9
INV-0000404,WH-46,PRD-00656,13637,2960,10677,250 units,19-07-2025,ZONE-I-Aisle24
INV-0000405,WH-38,PRD-00957,-100,7064,-7164,500,13-08-2024,ZONE-J-32
INV-0000406,WH-20,PRD-02031,11264,1751,9513,,07-09-2024,bin_406
INV-0000407,WH-01,PRD-02355,25338,1713,23625,250,02-02-2024,ZONE-L-32
INV-0000408,WH-17,PRD-02912,11948,6821,5127,250 units,24-04-2026,ZONE-A-Aisle03
INV-0000409,WH-33,PRD-02957,30412,494,29918,,02-02-2026,ZONE-B-4
INV-0000410,WH-30,PRD-00759,18733,2083,16650,250 units,,ZONE-C-10
INV-0000411,WH-41,PRD-04380,13381,4715,8666,1000,02-09-2025,ZONE-D-13
INV-0000412,WH-35,PRD-03388,13894,5279,8615,1000,27-06-2024,ZONE-E-Aisle32
INV-0000413,WH-16,PRD-04099,25061,5878,19183,500,14-08-2024,bin_413
INV-0000414,WH-09,PRD-02494,19058,3211,15847,1000,08-02-2026,ZONE-G-13
INV-0000415,WH-33,PRD-03575,11815,4191,7624,250 units,31-07-2024,ZONE-H-6
INV-0000416,WH-27,PRD-02816,7743,1303,6440,,16-12-2024,ZONE-I-Aisle20
INV-0000417,WH-38,PRD-01581,18436,4545,13891,1000,18-07-2025,ZONE-J-22
INV-0000418,WH-25,PRD-00986,2255,3701,-1446,1000,06-11-2024,ZONE-K-35
INV-0000419,WH-31,PRD-03663,28213,6616,21597,250 units,29-04-2025,ZONE-L-20
INV-0000420,WH-45,PRD-04438,1613,2241,-628,500,,ZONE-A-Aisle18
INV-0000421,WH-40,PRD-00091,4059,68,3991,1000,17-06-2025,ZONE-B-21
INV-0000422,WH-46,PRD-00031,11678,2321,9357,1000,20-09-2024,ZONE-C-22
INV-0000423,WH-36,PRD-00853,18875,5712,13163,250,27-09-2024,ZONE-D-25
INV-0000424,WH-30,PRD-00011,28743,3138,25605,500,11-05-2026,ZONE-E-Aisle10
INV-0000425,WH-16,PRD-04262,5855,2075,3780,250,16-03-2024,ZONE-F-34
INV-0000426,WH-17,PRD-03323,8667,1707,6960,250 units,09-08-2025,ZONE-G-37
INV-0000427,WH-38,PRD-03305,10077,62,10015,250 units,21-01-2024,bin_427
INV-0000428,WH-08,PRD-02584,20,7197,-7177,500,02-12-2024,ZONE-I-Aisle14
INV-0000429,WH-34,PRD-04030,27229,3270,23959,250 units,24-01-2024,ZONE-J-23
INV-0000430,WH-09,PRD-02644,29799,7302,22497,1000,,ZONE-K-26
INV-0000431,WH-10,PRD-01761,21069,2041,19028,1000,18-02-2025,ZONE-L-2
INV-0000432,WH-27,PRD-01032,23192,5028,18164,250,15-09-2024,ZONE-A-Aisle11
INV-0000433,WH-15,PRD-02547,30365,6367,23998,1000,19-06-2025,ZONE-B-14
INV-0000434,WH-48,PRD-03732,19676,179,19497,250 units,05-01-2024,bin_434
INV-0000435,WH-01,PRD-04205,18217,3357,14860,1000,22-06-2024,ZONE-D-30
INV-0000436,WH-09,PRD-02226,5694,38,5656,250 units,18-07-2024,ZONE-E-Aisle29
INV-0000437,WH-48,PRD-02479,10636,6896,3740,500,29-05-2024,ZONE-F-25
INV-0000438,WH-49,PRD-02311,12397,3599,8798,250,01-04-2025,ZONE-G-15
INV-0000439,WH-50,PRD-01789,15220,7363,7857,250,03-01-2024,ZONE-H-14
INV-0000440,WH-37,PRD-04592,15426,6764,8662,500,,ZONE-I-Aisle25
INV-0000441,WH-04,PRD-03412,32918,4812,28106,500,14-09-2025,bin_441
INV-0000442,WH-46,PRD-02390,27933,6984,20949,500,13-01-2024,ZONE-K-31
INV-0000443,WH-47,PRD-03018,13070,1538,11532,1000,04-10-2024,ZONE-L-24
INV-0000444,WH-24,PRD-03487,16701,5,16696,250,09-07-2025,ZONE-A-Aisle25
INV-0000445,WH-45,PRD-04040,8121,4620,3501,500,01-05-2026,ZONE-B-33
INV-0000446,WH-47,PRD-02435,12594,1982,10612,250 units,29-12-2024,ZONE-C-9
INV-0000447,WH-47,PRD-02214,8703,3611,5092,250,25-02-2024,ZONE-D-9
INV-0000448,WH-30,PRD-00767,5244,7163,-1919,250 units,10-09-2025,ZONE-E-Aisle13
INV-0000449,WH-02,PRD-01899,28438,1762,26676,1000,23-01-2024,ZONE-F-31
INV-0000450,WH-45,PRD-04614,-100,1771,-1871,250,,ZONE-G-28
INV-0000451,WH-50,PRD-04363,8079,1435,6644,250 units,11-09-2024,ZONE-H-11
INV-0000452,WH-14,PRD-01103,21568,3735,17833,500,15-05-2026,ZONE-I-Aisle15
INV-0000453,WH-14,PRD-01223,31108,4442,26666,250 units,13-05-2024,ZONE-J-38
INV-0000454,WH-25,PRD-00017,32520,5965,26555,250 units,21-02-2024,ZONE-K-34
INV-0000455,WH-39,PRD-04122,32619,226,32393,500,26-01-2024,bin_455
INV-0000456,WH-25,PRD-02056,20761,6753,14008,250,13-12-2024,ZONE-A-Aisle11
INV-0000457,WH-06,PRD-03884,32352,295,32057,250 units,14-05-2026,ZONE-B-25
INV-0000458,WH-10,PRD-00938,17263,4447,12816,250 units,04-06-2026,ZONE-C-22
INV-0000459,WH-08,PRD-00680,15009,5124,9885,1000,09-02-2025,ZONE-D-35
INV-0000460,WH-05,PRD-04950,20512,3744,16768,,,ZONE-E-Aisle15
INV-0000461,WH-15,PRD-01702,30107,763,29344,250 units,06-11-2024,ZONE-F-2
INV-0000462,WH-32,PRD-01179,29962,4580,25382,250,21-04-2026,bin_462
INV-0000463,WH-19,PRD-01373,18289,7276,11013,250 units,07-01-2025,ZONE-H-5
INV-0000464,WH-48,PRD-03652,26180,3189,22991,1000,27-04-2025,ZONE-I-Aisle23
INV-0000465,WH-29,PRD-01019,31773,531,31242,1000,26-02-2024,ZONE-J-40
INV-0000466,WH-20,PRD-00905,5315,4632,683,250 units,04-08-2024,ZONE-K-17
INV-0000467,WH-27,PRD-01361,8761,4580,4181,250,11-04-2025,ZONE-L-37
INV-0000468,WH-04,PRD-01589,22724,1834,20890,250,16-10-2024,ZONE-A-Aisle26
INV-0000469,WH-30,PRD-03866,33705,5934,27771,250 units,09-08-2024,bin_469
INV-0000470,WH-46,PRD-00960,842,618,224,250 units,,ZONE-C-26
INV-0000471,WH-32,PRD-04904,20791,5274,15517,500,06-01-2025,ZONE-D-16
INV-0000472,WH-02,PRD-02258,5559,232,5327,500,03-01-2024,ZONE-E-Aisle01
INV-0000473,WH-44,PRD-03309,7491,1162,6329,1000,15-06-2024,ZONE-F-25
INV-0000474,WH-01,PRD-03079,1632,1877,-245,1000,10-10-2024,ZONE-G-25
INV-0000475,WH-34,PRD-04680,14335,4005,10330,250,12-06-2025,ZONE-H-34
INV-0000476,WH-15,PRD-02355,26871,4444,22427,250 units,08-01-2025,ZONE-I-Aisle30
INV-0000477,WH-25,PRD-02257,8356,6859,1497,250 units,04-12-2025,ZONE-J-21
INV-0000478,WH-19,PRD-03358,17843,1255,16588,250,18-09-2024,ZONE-K-20
INV-0000479,WH-49,PRD-03196,25839,4202,21637,250,06-05-2025,ZONE-L-40
INV-0000480,WH-23,PRD-04061,4682,3962,720,,,ZONE-A-Aisle06
INV-0000481,WH-38,PRD-00676,31341,6632,24709,250 units,13-10-2024,ZONE-B-40
INV-0000482,WH-31,PRD-01018,24948,4211,20737,250,14-01-2025,ZONE-C-11
INV-0000483,WH-48,PRD-03228,13608,2013,11595,250,27-09-2024,bin_483
INV-0000484,WH-15,PRD-03510,15884,6839,9045,500,11-08-2024,ZONE-E-Aisle14
INV-0000485,WH-23,PRD-00249,27405,4257,23148,250,27-12-2025,ZONE-F-3
INV-0000486,WH-19,PRD-02288,21092,5359,15733,250,25-02-2024,ZONE-G-12
INV-0000487,WH-24,PRD-01998,11836,4719,7117,500,13-03-2026,ZONE-H-7
INV-0000488,WH-40,PRD-03378,28622,556,28066,250 units,29-07-2024,ZONE-I-Aisle23
INV-0000489,WH-35,PRD-00366,22056,6020,16036,500,14-12-2024,ZONE-J-7
INV-0000490,WH-03,PRD-01031,25178,5195,19983,250 units,,bin_490
INV-0000491,WH-28,PRD-01869,1211,1510,-299,1000,15-04-2024,ZONE-L-5
INV-0000492,WH-39,PRD-04192,20382,7164,13218,500,29-11-2025,ZONE-A-Aisle40
INV-0000493,WH-19,PRD-00950,30637,7301,23336,250 units,22-07-2024,ZONE-B-9
INV-0000494,WH-21,PRD-02451,33168,4980,28188,250,15-04-2026,ZONE-C-10
INV-0000495,WH-04,PRD-02928,-100,1741,-1841,500,24-05-2025,ZONE-D-25
INV-0000496,WH-10,PRD-04160,22349,5908,16441,250 units,01-08-2024,ZONE-E-Aisle39
INV-0000497,WH-02,PRD-01178,6049,2575,3474,1000,24-09-2025,bin_497
INV-0000498,WH-36,PRD-01685,2012,6405,-4393,250 units,12-03-2026,ZONE-G-39
INV-0000499,WH-11,PRD-03412,19522,7342,12180,250,11-03-2024,ZONE-H-39
INV-0000500,WH-50,PRD-00161,16350,5191,11159,250,,ZONE-I-Aisle08
INV-0000501,WH-12,PRD-00947,14691,2055,12636,250 units,18-06-2024,ZONE-J-34
INV-0000502,WH-38,PRD-00213,10071,1234,8837,1000,08-05-2026,ZONE-K-33
INV-0000503,WH-33,PRD-00897,13326,6833,6493,250,05-11-2025,ZONE-L-23
INV-0000504,WH-48,PRD-04976,34665,796,33869,1000,16-05-2026,ZONE-A-Aisle16
INV-0000505,WH-43,PRD-00118,10520,5704,4816,,02-03-2026,ZONE-B-29
INV-0000506,WH-22,PRD-01705,34307,3569,30738,,25-08-2025,ZONE-C-27
INV-0000507,WH-02,PRD-01240,11069,5466,5603,,18-05-2025,ZONE-D-3
INV-0000508,WH-29,PRD-00655,32887,4198,28689,1000,19-05-2026,ZONE-E-Aisle27
INV-0000509,WH-31,PRD-04290,72,5935,-5863,500,28-07-2024,ZONE-F-19
INV-0000510,WH-28,PRD-00859,13559,6791,6768,250,,ZONE-G-1
INV-0000511,WH-20,PRD-04511,9045,3371,5674,500,28-09-2024,bin_11
INV-0000512,WH-08,PRD-04494,21175,2642,18533,250,02-04-2024,ZONE-I-Aisle40
INV-0000513,WH-22,PRD-02435,34729,7396,27333,500,14-06-2026,ZONE-J-14
INV-0000514,WH-50,PRD-02328,13141,5000,8141,500,13-01-2024,ZONE-K-35
INV-0000515,WH-46,PRD-03524,15492,1492,14000,500,16-04-2024,ZONE-L-36
INV-0000516,WH-48,PRD-01440,7703,5211,2492,1000,30-11-2024,ZONE-A-Aisle27
INV-0000517,WH-47,PRD-04831,1218,270,948,250 units,21-09-2024,ZONE-B-20
INV-0000518,WH-09,PRD-04901,14074,4001,10073,250 units,03-12-2025,bin_18
INV-0000519,WH-43,PRD-02873,34051,4478,29573,,21-03-2025,ZONE-D-29
INV-0000520,WH-09,PRD-00913,13475,4536,8939,250 units,,ZONE-E-Aisle14
INV-0000521,WH-03,PRD-00610,17423,352,17071,250 units,24-02-2025,ZONE-F-31
INV-0000522,WH-15,PRD-03252,1874,602,1272,250,29-05-2025,ZONE-G-7
INV-0000523,WH-11,PRD-01158,18209,3473,14736,1000,27-08-2025,ZONE-H-25
INV-0000524,WH-36,PRD-02633,22152,4700,17452,,07-04-2025,ZONE-I-Aisle05
INV-0000525,WH-19,PRD-04043,28451,5593,22858,500,01-03-2024,bin_25
INV-0000526,WH-48,PRD-03046,28144,3549,24595,500,03-12-2025,ZONE-K-14
INV-0000527,WH-28,PRD-00346,14212,1930,12282,1000,06-01-2026,ZONE-L-27
INV-0000528,WH-50,PRD-00946,4403,1768,2635,500,08-04-2025,ZONE-A-Aisle01
INV-0000529,WH-08,PRD-04358,8390,2839,5551,500,10-11-2025,ZONE-B-19
INV-0000530,WH-25,PRD-01387,28611,4540,24071,1000,,ZONE-C-14
INV-0000531,WH-28,PRD-00885,22301,2791,19510,1000,07-09-2024,ZONE-D-39
INV-0000532,WH-16,PRD-04079,29861,6867,22994,500,04-02-2024,ZONE-E-Aisle02
INV-0000533,WH-04,PRD-03958,30771,335,30436,250 units,29-11-2024,ZONE-F-30
INV-0000534,WH-50,PRD-03279,29748,5611,24137,500,26-07-2024,ZONE-G-12
INV-0000535,WH-49,PRD-04664,3123,3254,-131,250 units,21-04-2025,ZONE-H-6
INV-0000536,WH-31,PRD-02996,31390,6718,24672,1000,08-07-2024,ZONE-I-Aisle25
INV-0000537,WH-10,PRD-02052,30097,4619,25478,,22-03-2024,ZONE-J-7
INV-0000538,WH-38,PRD-04051,8647,1506,7141,,27-12-2024,ZONE-K-8
INV-0000539,WH-16,PRD-03915,5340,3900,1440,250 units,25-06-2025,bin_39
INV-0000540,WH-17,PRD-00603,-100,6752,-6852,250 units,,ZONE-A-Aisle23
INV-0000541,WH-26,PRD-00481,11790,3975,7815,1000,09-12-2024,ZONE-B-21
INV-0000542,WH-04,PRD-01906,17567,5708,11859,500,05-04-2024,ZONE-C-28
INV-0000543,WH-46,PRD-00755,8103,2794,5309,,08-10-2025,ZONE-D-22
INV-0000544,WH-32,PRD-03020,27586,3130,24456,500,01-11-2024,ZONE-E-Aisle04
INV-0000545,WH-49,PRD-00733,21479,4110,17369,1000,16-04-2026,ZONE-F-25
INV-0000546,WH-35,PRD-01418,3390,7466,-4076,1000,22-07-2024,bin_46
INV-0000547,WH-30,PRD-02610,9177,2284,6893,250,18-11-2025,ZONE-H-35
INV-0000548,WH-27,PRD-04676,22233,5451,16782,,24-01-2025,ZONE-I-Aisle04
INV-0000549,WH-38,PRD-00941,22336,1096,21240,500,03-01-2026,ZONE-J-40
INV-0000550,WH-12,PRD-02393,9698,3739,5959,,,ZONE-K-6
INV-0000551,WH-45,PRD-03693,21606,1807,19799,250,05-08-2024,ZONE-L-5
INV-0000552,WH-42,PRD-00256,3565,6470,-2905,,15-07-2025,ZONE-A-Aisle19
INV-0000553,WH-42,PRD-02205,27482,7251,20231,250 units,27-01-2026,bin_53
INV-0000554,WH-15,PRD-02321,12203,4921,7282,500,03-03-2025,ZONE-C-32
INV-0000555,WH-32,PRD-03118,28061,7203,20858,250 units,22-12-2025,ZONE-D-37
INV-0000556,WH-19,PRD-04787,17092,3887,13205,250 units,20-06-2024,ZONE-E-Aisle06
INV-0000557,WH-29,PRD-04056,3953,980,2973,250 units,11-08-2024,ZONE-F-6
INV-0000558,WH-45,PRD-03484,4699,5722,-1023,500,01-12-2024,ZONE-G-35
INV-0000559,WH-50,PRD-00720,23426,3398,20028,500,12-01-2026,ZONE-H-13
INV-0000560,WH-22,PRD-03069,23779,3576,20203,1000,,ZONE-I-Aisle15
INV-0000561,WH-27,PRD-03493,14140,1750,12390,500,01-02-2025,ZONE-J-13
INV-0000562,WH-46,PRD-01842,3996,1589,2407,,03-02-2026,ZONE-K-17
INV-0000563,WH-09,PRD-04433,23091,4959,18132,1000,23-07-2025,ZONE-L-36
INV-0000564,WH-49,PRD-02667,9767,4236,5531,1000,07-07-2024,ZONE-A-Aisle29
INV-0000565,WH-14,PRD-04827,5427,6826,-1399,250 units,02-03-2025,ZONE-B-31
INV-0000566,WH-43,PRD-00856,13140,2691,10449,,16-02-2024,ZONE-C-2
INV-0000567,WH-44,PRD-00484,22109,5940,16169,250 units,15-06-2025,bin_67
INV-0000568,WH-05,PRD-00148,14954,7285,7669,1000,25-03-2025,ZONE-E-Aisle17
INV-0000569,WH-20,PRD-02909,13870,2076,11794,1000,29-05-2026,ZONE-F-7
INV-0000570,WH-19,PRD-03682,26828,7366,19462,250 units,,ZONE-G-10
INV-0000571,WH-07,PRD-01432,16745,2712,14033,500,26-06-2025,ZONE-H-28
INV-0000572,WH-40,PRD-02619,14061,5627,8434,500,07-10-2025,ZONE-I-Aisle16
INV-0000573,WH-37,PRD-01178,26890,7015,19875,,06-05-2026,ZONE-J-1
INV-0000574,WH-50,PRD-01858,15708,7288,8420,1000,05-01-2026,bin_74
INV-0000575,WH-33,PRD-01548,14661,6363,8298,250,02-01-2024,ZONE-L-6
INV-0000576,WH-11,PRD-02161,19015,1706,17309,,06-03-2026,ZONE-A-Aisle33
INV-0000577,WH-36,PRD-01898,10753,6234,4519,500,23-03-2024,ZONE-B-33
INV-0000578,WH-43,PRD-00221,23140,6040,17100,250,30-10-2024,ZONE-C-22
INV-0000579,WH-06,PRD-02718,26409,3712,22697,250 units,25-11-2025,ZONE-D-10
INV-0000580,WH-50,PRD-00110,18888,6778,12110,1000,,ZONE-E-Aisle39
INV-0000581,WH-44,PRD-03172,26530,6983,19547,,02-09-2024,bin_81
INV-0000582,WH-34,PRD-00039,17233,3197,14036,250 units,18-05-2026,ZONE-G-35
INV-0000583,WH-48,PRD-03692,1327,6597,-5270,,04-05-2024,ZONE-H-4
INV-0000584,WH-28,PRD-03131,24725,3120,21605,1000,06-02-2025,ZONE-I-Aisle39
INV-0000585,WH-18,PRD-04604,-100,5636,-5736,,03-01-2024,ZONE-J-1
INV-0000586,WH-47,PRD-00195,14327,5950,8377,1000,14-05-2025,ZONE-K-35
INV-0000587,WH-06,PRD-01013,33618,1262,32356,250,17-10-2024,ZONE-L-30
INV-0000588,WH-05,PRD-01008,10237,5999,4238,,11-10-2025,ZONE-A-Aisle09
INV-0000589,WH-45,PRD-01842,33343,6400,26943,1000,25-11-2025,ZONE-B-13
INV-0000590,WH-26,PRD-03416,12525,4582,7943,,,ZONE-C-19
INV-0000591,WH-19,PRD-02452,31249,3834,27415,1000,11-02-2026,ZONE-D-25
INV-0000592,WH-10,PRD-01113,2417,7428,-5011,250 units,13-01-2024,ZONE-E-Aisle21
INV-0000593,WH-21,PRD-02257,33511,4857,28654,250,28-08-2024,ZONE-F-26
INV-0000594,WH-24,PRD-02363,6316,6047,269,500,05-05-2025,ZONE-G-5
INV-0000595,WH-44,PRD-04021,14636,2044,12592,500,05-11-2025,bin_95
INV-0000596,WH-35,PRD-04199,34870,4654,30216,1000,21-10-2025,ZONE-I-Aisle10
INV-0000597,WH-36,PRD-04918,30765,5991,24774,1000,04-07-2025,ZONE-J-26
INV-0000598,WH-02,PRD-04179,15943,1583,14360,,26-06-2025,ZONE-K-37
INV-0000599,WH-26,PRD-01561,34391,2675,31716,250,02-02-2026,ZONE-L-38
