PO_Number,SupplierID,ProductID,OrderDate,ExpectedDeliveryDate,QuantityOrdered,UnitCost,TotalPOValue,Currency,PO_Status
PO-SYN-0000217,SUP-00324,PRD-02860,2025-02-14,2025-04-13,1237,79.83,98749.71,KRW,IN_TRANSIT
PO-SYN-0000218,SUP-00321,PRD-02977,2024-07-07,2024-08-18,7427,1036.86,7700759.22,USD,FULFILLED
PO-SYN-0000219,SUP-00148,PRD-04825,2025-01-17,2025-03-09,6570,1472.91,9677018.7,EUR,APPROVED
PO-SYN-0000220,SUP-00723,PRD-00288,2024-03-10,2024-05-15,11562,1065.4,12318154.8,EUR,IN_TRANSIT
PO-SYN-0000221,SUP-00252,PRD-02393,2024-01-04,2024-03-12,13278,2111.64,28038355.92,KRW,FULFILLED
PO-SYN-0000222,SUP-00952,PRD-02536,2025-04-30,2025-05-22,1523,2147.02,3269911.46,GBP,CANCELLED
PO-SYN-0000223,SUP-00160,PRD-02328,2026-06-17,2026-07-23,9530,2119.39,20197786.7,KRW,FULFILLED
PO-SYN-0000224,SUP-00347,PRD-03781,2024-05-31,2024-08-08,6456,901.77,5821827.12,GBP,FULFILLED
PO-SYN-0000225,SUP-00243,PRD-03434,2024-03-20,2024-04-09,7827,61.53,481595.31,JPY,FULFILLED
PO-SYN-0000226,SUP-00825,PRD-02566,2024-11-16,2025-01-26,4938,2417.49,11937565.62,KRW,FULFILLED
PO-SYN-0000227,SUP-00925,PRD-04960,2025-03-03,2025-03-28,1786,1702.51,3040682.86,JPY,APPROVED
PO-SYN-0000228,SUP-00748,PRD-03091,2025-07-07,2025-08-24,2008,1314.28,2639074.24,GBP,PENDING_APPROVAL
PO-SYN-0000229,SUP-00511,PRD-02466,2024-01-03,2024-02-21,11038,2338.03,25807175.14,EUR,DELAYED
PO-SYN-0000230,SUP-00250,PRD-03259,2025-01-20,2025-04-01,2435,2331.5,5677202.5,USD,IN_TRANSIT
PO-SYN-0000231,SUP-00986,PRD-01738,2025-09-05,2025-09-26,11071,413.28,4575422.88,GBP,IN_TRANSIT
PO-SYN-0000232,SUP-00195,PRD-01559,2025-01-05,2025-01-13,3990,2288.33,9130436.7,GBP,FULFILLED
PO-SYN-0000233,SUP-00629,PRD-01823,2026-06-11,2026-08-14,6205,2295.58,14244073.9,USD,FULFILLED
PO-SYN-0000234,SUP-00095,PRD-02262,2024-10-25,2024-11-28,4109,1943.3,7985019.7,INR,IN_TRANSIT
PO-SYN-0000235,SUP-00873,PRD-02279,2024-12-10,2025-01-19,7064,2020.26,14271116.64,CNY,IN_TRANSIT
PO-SYN-0000236,SUP-00399,PRD-04798,2025-02-27,2025-05-02,6025,1299.05,7826776.25,KRW,FULFILLED
PO-SYN-0000237,SUP-00790,PRD-04345,2025-01-07,2025-02-20,4996,1160.04,5795559.84,GBP,FULFILLED
PO-SYN-0000238,SUP-00499,PRD-02894,2024-11-02,2024-12-26,3783,1363.57,5158385.31,KRW,FULFILLED
PO-SYN-0000239,SUP-00721,PRD-00906,2024-09-22,2024-10-27,9898,390.95,3869623.1,EUR,DELAYED
PO-SYN-0000240,SUP-00236,PRD-01789,2024-07-31,2024-10-03,3059,1343.66,4110255.94,INR,APPROVED
PO-SYN-0000241,SUP-00544,PRD-02732,2025-02-20,2025-04-27,8250,2264.89,18685342.5,GBP,APPROVED
PO-SYN-0000242,SUP-00029,PRD-01213,2024-01-29,2024-04-06,8141,10.03,81654.23,KRW,APPROVED
PO-SYN-0000243,SUP-00658,PRD-03529,2024-04-04,2024-06-16,4840,326.24,1579001.6,INR,PENDING_APPROVAL
PO-SYN-0000244,SUP-00926,PRD-02184,2024-04-23,2024-06-05,3467,82.05,284467.35,INR,IN_TRANSIT
PO-SYN-0000245,SUP-00419,PRD-03351,2025-12-12,2026-01-19,12616,364.18,4594494.88,GBP,FULFILLED
PO-SYN-0000246,SUP-00806,PRD-03349,2025-03-13,2025-03-25,7238,268.35,1942317.3,INR,FULFILLED
PO-SYN-0000247,SUP-00531,PRD-03249,2026-01-24,2026-02-19,8577,645.76,5538683.52,EUR,IN_TRANSIT
PO-SYN-0000248,SUP-00576,PRD-00468,2025-06-23,2025-08-17,7721,1117.08,8624974.68,KRW,DELAYED
PO-SYN-0000249,SUP-00371,PRD-01089,2025-11-26,2025-12-21,8447,2363.09,19961021.23,KRW,FULFILLED
PO-SYN-0000250,SUP-00787,PRD-03864,2024-08-08,2024-08-25,4848,1224.25,5935164.0,INR,FULFILLED
PO-SYN-0000251,SUP-00549,PRD-01896,2025-09-12,2025-09-27,13057,2390.89,31217850.73,JPY,FULFILLED
PO-SYN-0000252,SUP-00617,PRD-04078,2024-09-10,2024-11-24,4340,1162.44,5044989.6,INR,APPROVED
PO-SYN-0000253,SUP-00366,PRD-04300,2025-04-11,2025-05-09,8532,1002.77,8555633.64,JPY,IN_TRANSIT
PO-SYN-0000254,SUP-00274,PRD-00737,2025-03-18,2025-04-29,6133,445.63,2733048.79,CNY,IN_TRANSIT
PO-SYN-0000255,SUP-00449,PRD-00028,2026-04-05,2026-06-03,12897,1660.28,21412631.16,USD,FULFILLED
PO-SYN-0000256,SUP-00959,PRD-04680,2024-04-26,2024-05-11,5174,1606.77,8313427.98,USD,IN_TRANSIT
PO-SYN-0000257,SUP-00575,PRD-02650,2025-04-04,2025-04-27,3476,896.44,3116025.44,GBP,FULFILLED
PO-SYN-0000258,SUP-00469,PRD-04354,2026-05-01,2026-06-26,11478,2022.68,23216321.04,USD,APPROVED
PO-SYN-0000259,SUP-00922,PRD-00417,2025-11-12,2026-01-02,11295,301.13,3401263.35,INR,IN_TRANSIT
PO-SYN-0000260,SUP-00436,PRD-01153,2025-03-01,2025-04-17,10401,2389.7,24855269.7,CNY,IN_TRANSIT
PO-SYN-0000261,SUP-00638,PRD-04406,2025-10-10,2025-12-07,14798,849.51,12571048.98,INR,PENDING_APPROVAL
PO-SYN-0000262,SUP-00905,PRD-04238,2024-11-29,2025-01-23,4348,747.87,3251738.76,GBP,DELAYED
PO-SYN-0000263,SUP-00244,PRD-04941,2024-10-08,2024-11-29,13083,1528.44,19996580.52,USD,FULFILLED
PO-SYN-0000264,SUP-00782,PRD-00891,2024-03-16,2024-04-20,2776,1926.84,5348907.84,USD,FULFILLED
PO-SYN-0000265,SUP-00179,PRD-04518,2024-12-17,2025-01-15,1389,1944.85,2701396.65,INR,APPROVED
PO-SYN-0000266,SUP-00171,PRD-01054,2025-08-29,2025-09-21,6385,540.67,3452177.95,GBP,PENDING_APPROVAL
PO-SYN-0000267,SUP-00683,PRD-00957,2024-07-21,2024-08-29,5618,1294.8,7274186.4,JPY,IN_TRANSIT
PO-SYN-0000268,SUP-00787,PRD-01094,2026-03-27,2026-05-04,1101,360.33,396723.33,INR,APPROVED
PO-SYN-0000269,SUP-00385,PRD-02715,2024-03-12,2024-05-25,10417,2418.69,25195493.73,INR,PENDING_APPROVAL
PO-SYN-0000270,SUP-00006,PRD-00710,2026-04-12,2026-05-14,2588,2397.82,6205558.16,KRW,FULFILLED
PO-SYN-0000271,SUP-00642,PRD-01301,2024-08-31,2024-09-21,4270,1885.78,8052280.6,KRW,IN_TRANSIT
PO-SYN-0000272,SUP-00003,PRD-03367,2025-01-29,2025-02-22,12493,622.37,7775268.41,CNY,CANCELLED
PO-SYN-0000273,SUP-00664,PRD-00808,2024-07-12,2024-09-12,11626,807.78,9391250.28,KRW,FULFILLED
PO-SYN-0000274,SUP-00932,PRD-04595,2026-06-13,2026-06-29,14568,2201.21,32067227.28,GBP,DELAYED
PO-SYN-0000275,SUP-00134,PRD-01153,2024-02-05,2024-03-02,318,347.61,110539.98,GBP,APPROVED
PO-SYN-0000276,SUP-00330,PRD-04821,2024-05-21,2024-06-28,2483,176.61,438522.63,GBP,FULFILLED
PO-SYN-0000277,SUP-00393,PRD-03468,2025-12-21,2025-12-30,9387,2008.17,18850691.79,JPY,FULFILLED
PO-SYN-0000278,SUP-00523,PRD-00165,2025-11-09,2025-12-15,9636,1789.17,17240442.12,JPY,FULFILLED
PO-SYN-0000279,SUP-00345,PRD-00063,2024-05-05,2024-07-06,7161,1633.3,11696061.3,CNY,IN_TRANSIT
PO-SYN-0000280,SUP-00734,PRD-02783,2024-04-28,2024-05-13,7576,168.56,1277010.56,CNY,IN_TRANSIT
PO-SYN-0000281,SUP-00708,PRD-00368,2025-12-26,2026-02-08,9335,2249.07,20995068.45,EUR,IN_TRANSIT
PO-SYN-0000282,SUP-00498,PRD-01046,2024-06-08,2024-07-09,3447,1795.1,6187709.7,GBP,IN_TRANSIT
PO-SYN-0000283,SUP-00593,PRD-00631,2024-02-26,2024-03-26,544,425.64,231548.16,KRW,IN_TRANSIT
PO-SYN-0000284,SUP-00111,PRD-03863,2025-05-25,2025-08-03,1700,1203.82,2046494.0,INR,APPROVED
PO-SYN-0000285,SUP-00519,PRD-00268,2026-04-29,2026-06-11,6511,146.16,951647.76,GBP,IN_TRANSIT
PO-SYN-0000286,SUP-00643,PRD-04773,2025-10-21,2025-10-31,12034,469.98,5655739.32,CNY,FULFILLED
PO-SYN-0000287,SUP-00719,PRD-03920,2026-02-13,2026-04-16,11813,2022.85,23895927.05,JPY,APPROVED
PO-SYN-0000288,SUP-00826,PRD-01544,2024-01-26,2024-02-21,8734,2497.08,21809496.72,CNY,APPROVED
PO-SYN-0000289,SUP-00320,PRD-00726,2025-06-03,2025-07-25,11170,1298.06,14499330.2,CNY,PENDING_APPROVAL
PO-SYN-0000290,SUP-00876,PRD-01429,2026-05-31,2026-07-02,5484,601.25,3297255.0,EUR,APPROVED
PO-SYN-0000291,SUP-00528,PRD-00292,2025-08-06,2025-10-02,13177,1401.64,18469410.28,KRW,FULFILLED
PO-SYN-0000292,SUP-00039,PRD-01693,2024-04-28,2024-07-05,11831,2369.67,28035565.77,GBP,APPROVED
PO-SYN-0000293,SUP-00722,PRD-02407,2026-03-12,2026-03-30,1531,1808.65,2769043.15,GBP,FULFILLED
PO-SYN-0000294,SUP-00684,PRD-02492,2024-04-17,2024-05-01,5839,2429.0,14182931.0,JPY,DELAYED
PO-SYN-0000295,SUP-00731,PRD-01413,2025-10-29,2025-11-30,12576,2221.06,27932050.56,USD,FULFILLED
PO-SYN-0000296,SUP-00041,PRD-01143,2024-08-27,2024-10-26,6611,530.32,3505945.52,JPY,FULFILLED
PO-SYN-0000297,SUP-00420,PRD-03720,2025-02-03,2025-04-16,8372,2147.29,17977111.88,GBP,APPROVED
PO-SYN-0000298,SUP-00659,PRD-02209,2026-06-04,2026-07-06,6474,1423.79,9217616.46,KRW,FULFILLED
PO-SYN-0000299,SUP-00965,PRD-04984,2024-02-19,2024-04-08,999,1226.9,1225673.1,CNY,IN_TRANSIT
PO-SYN-0000300,SUP-00989,PRD-01336,2024-11-06,2024-12-26,12395,2109.03,26141426.85,USD,APPROVED
PO-SYN-0000301,SUP-00364,PRD-02989,2024-01-03,2024-03-02,5427,975.21,5292464.67,INR,IN_TRANSIT
PO-SYN-0000302,SUP-00292,PRD-02596,2024-08-06,2024-09-01,8523,1627.07,13867517.61,KRW,FULFILLED
PO-SYN-0000303,SUP-00194,PRD-02643,2024-11-10,2025-01-04,11278,1344.78,15166428.84,EUR,IN_TRANSIT
PO-SYN-0000304,SUP-00558,PRD-00379,2024-09-11,2024-10-14,2104,1106.94,2329001.76,GBP,IN_TRANSIT
PO-SYN-0000305,SUP-00401,PRD-00728,2025-09-17,2025-11-10,8634,2184.69,18862613.46,GBP,DELAYED
PO-SYN-0000306,SUP-00803,PRD-03186,2025-06-09,2025-06-19,7190,566.02,4069683.8,EUR,APPROVED
PO-SYN-0000307,SUP-00502,PRD-04009,2025-09-13,2025-09-30,11921,2280.35,27184052.35,EUR,FULFILLED
PO-SYN-0000308,SUP-00804,PRD-02358,2024-05-21,2024-07-28,13746,1992.09,27383269.14,USD,IN_TRANSIT
PO-SYN-0000309,SUP-00657,PRD-02805,2025-06-14,2025-08-20,7663,1019.78,7814574.14,USD,FULFILLED
PO-SYN-0000310,SUP-00040,PRD-00467,2025-03-16,2025-04-28,9069,541.06,4906873.14,KRW,IN_TRANSIT
PO-SYN-0000311,SUP-00908,PRD-01622,2025-01-11,2025-03-04,1414,2109.04,2982182.56,JPY,APPROVED
PO-SYN-0000312,SUP-00274,PRD-01819,2024-10-09,2024-11-08,7729,687.33,5312373.57,USD,APPROVED
PO-SYN-0000313,SUP-00946,PRD-02683,2025-03-21,2025-04-01,8705,332.61,2895370.05,KRW,FULFILLED
PO-SYN-0000314,SUP-00533,PRD-00151,2025-01-27,2025-03-06,63,932.95,58775.85,CNY,IN_TRANSIT
PO-SYN-0000315,SUP-00350,PRD-02917,2026-05-23,2026-07-14,1252,1538.25,1925889.0,KRW,APPROVED
PO-SYN-0000316,SUP-00327,PRD-01675,2026-04-03,2026-05-18,8245,1391.77,11475143.65,GBP,IN_TRANSIT
PO-SYN-0000317,SUP-00729,PRD-03153,2024-11-02,2024-11-15,7019,1293.3,9077672.7,JPY,APPROVED
PO-SYN-0000318,SUP-00772,PRD-03647,2025-04-09,2025-05-30,4807,1138.35,5472048.45,CNY,APPROVED
PO-SYN-0000319,SUP-00691,PRD-03433,2025-06-21,2025-08-16,6360,363.08,2309188.8,CNY,IN_TRANSIT
PO-SYN-0000320,SUP-00547,PRD-00934,2024-03-11,2024-04-03,707,2162.72,1529043.04,GBP,APPROVED
PO-SYN-0000321,SUP-00236,PRD-03566,2024-03-24,2024-05-10,7987,496.95,3969139.65,CNY,IN_TRANSIT
PO-SYN-0000322,SUP-00950,PRD-01329,2024-08-03,2024-09-16,4150,1037.77,4306745.5,EUR,IN_TRANSIT
PO-SYN-0000323,SUP-00251,PRD-01361,2024-12-13,2025-01-20,12801,1276.73,16343420.73,CNY,APPROVED
PO-SYN-0000324,SUP-00253,PRD-01715,2026-05-01,2026-06-24,6629,1797.24,11913903.96,KRW,IN_TRANSIT
PO-SYN-0000325,SUP-00383,PRD-03858,2025-06-25,2025-08-09,6708,168.82,1132444.56,GBP,FULFILLED
PO-SYN-0000326,SUP-00105,PRD-01489,2024-02-04,2024-03-15,12036,1326.88,15970327.68,GBP,IN_TRANSIT
PO-SYN-0000327,SUP-00634,PRD-00588,2024-02-11,2024-04-22,13284,2072.58,27532152.72,JPY,IN_TRANSIT
PO-SYN-0000328,SUP-00539,PRD-02154,2026-05-19,2026-07-09,7049,2493.43,17576188.07,KRW,PENDING_APPROVAL
PO-SYN-0000329,SUP-00805,PRD-00625,2026-04-03,2026-06-05,7938,2007.83,15938154.54,USD,IN_TRANSIT
PO-SYN-0000330,SUP-00414,PRD-04574,2024-05-04,2024-07-10,12142,2212.7,26866603.4,JPY,APPROVED
PO-SYN-0000331,SUP-00696,PRD-02695,2025-10-10,2025-10-29,13697,1086.78,14885625.66,USD,FULFILLED
PO-SYN-0000332,SUP-00333,PRD-02705,2026-03-22,2026-05-22,3549,1258.43,4466168.07,CNY,IN_TRANSIT
PO-SYN-0000333,SUP-00305,PRD-04014,2024-07-01,2024-08-14,5122,326.89,1674330.58,CNY,FULFILLED
PO-SYN-0000334,SUP-00627,PRD-01652,2026-03-08,2026-03-23,5736,186.64,1070567.04,GBP,PENDING_APPROVAL
PO-SYN-0000335,SUP-00253,PRD-03412,2025-04-27,2025-07-09,2075,1218.62,2528636.5,CNY,IN_TRANSIT
PO-SYN-0000336,SUP-00566,PRD-02802,2026-03-02,2026-05-03,4158,73.06,303783.48,KRW,APPROVED
PO-SYN-0000337,SUP-00214,PRD-02929,2024-05-31,2024-07-19,3698,720.36,2663891.28,INR,APPROVED
PO-SYN-0000338,SUP-00072,PRD-02613,2025-08-24,2025-10-09,2640,267.39,705909.6,CNY,FULFILLED
PO-SYN-0000339,SUP-00070,PRD-03758,2026-03-27,2026-05-31,10503,1004.64,10551733.92,GBP,PENDING_APPROVAL
PO-SYN-0000340,SUP-00710,PRD-04539,2026-03-26,2026-05-16,51,584.35,29801.85,EUR,IN_TRANSIT
PO-SYN-0000341,SUP-00358,PRD-04282,2026-06-10,2026-08-12,9905,1149.08,11381637.4,JPY,FULFILLED
PO-SYN-0000342,SUP-00183,PRD-01644,2024-10-06,2024-12-14,12074,884.58,10680418.92,USD,DELAYED
PO-SYN-0000343,SUP-00002,PRD-01569,2025-07-03,2025-09-05,5843,926.64,5414357.52,JPY,IN_TRANSIT
PO-SYN-0000344,SUP-00621,PRD-01577,2025-12-25,2026-01-09,4055,520.64,2111195.2,INR,FULFILLED
PO-SYN-0000345,SUP-00108,PRD-01146,2024-05-28,2024-07-18,4946,1989.83,9841699.18,KRW,FULFILLED
PO-SYN-0000346,SUP-00441,PRD-04791,2024-04-03,2024-04-17,2578,1574.31,4058571.18,INR,IN_TRANSIT
PO-SYN-0000347,SUP-00344,PRD-04816,2024-06-28,2024-08-08,4261,371.09,1581214.49,INR,PENDING_APPROVAL
PO-SYN-0000348,SUP-00074,PRD-04934,2024-03-30,2024-04-20,7487,37.12,277917.44,KRW,FULFILLED
PO-SYN-0000349,SUP-00566,PRD-04431,2024-11-07,2024-12-25,9653,2313.03,22327678.59,INR,FULFILLED
PO-SYN-0000350,SUP-00794,PRD-01205,2025-10-22,2025-11-21,869,2022.71,1757734.99,USD,PENDING_APPROVAL
PO-SYN-0000351,SUP-00853,PRD-01960,2025-05-23,2025-07-25,1018,851.13,866450.34,CNY,FULFILLED
PO-SYN-0000352,SUP-00702,PRD-02750,2024-06-19,2024-08-13,7504,1851.17,13891179.68,GBP,APPROVED
PO-SYN-0000353,SUP-00217,PRD-03160,2024-03-31,2024-05-01,3669,95.5,350389.5,USD,FULFILLED
PO-SYN-0000354,SUP-00727,PRD-03454,2024-12-05,2024-12-18,7138,903.39,6448397.82,GBP,DELAYED
PO-SYN-0000355,SUP-00150,PRD-02777,2025-04-16,2025-06-27,5548,672.6,3731584.8,GBP,IN_TRANSIT
PO-SYN-0000356,SUP-00446,PRD-01801,2024-06-14,2024-07-05,5818,442.25,2573010.5,USD,FULFILLED
PO-SYN-0000357,SUP-00225,PRD-01145,2024-09-13,2024-11-24,12301,435.37,5355486.37,USD,FULFILLED
PO-SYN-0000358,SUP-00722,PRD-01475,2026-05-21,2026-06-21,13516,1158.29,15655447.64,USD,DELAYED
PO-SYN-0000359,SUP-00625,PRD-02105,2024-02-27,2024-03-23,12310,1458.21,17950565.1,USD,IN_TRANSIT
PO-SYN-0000360,SUP-00989,PRD-00625,2025-07-13,2025-09-01,1197,1571.43,1881001.71,JPY,FULFILLED
PO-SYN-0000361,SUP-00108,PRD-01474,2024-10-26,2024-11-16,5242,1345.9,7055207.8,CNY,FULFILLED
PO-SYN-0000362,SUP-00649,PRD-04831,2024-08-11,2024-08-29,14971,2190.56,32794873.76,KRW,FULFILLED
PO-SYN-0000363,SUP-00504,PRD-02658,2026-02-01,2026-03-26,5322,1138.71,6060214.62,KRW,APPROVED
PO-SYN-0000364,SUP-00624,PRD-00315,2025-06-16,2025-06-24,12482,601.05,7502306.1,EUR,DELAYED
PO-SYN-0000365,SUP-00911,PRD-04102,2024-09-29,2024-12-11,4132,1068.2,4413802.4,GBP,IN_TRANSIT
PO-SYN-0000366,SUP-00788,PRD-01080,2024-10-07,2024-11-20,10588,801.93,8490834.84,EUR,CANCELLED
PO-SYN-0000367,SUP-00970,PRD-03596,2025-04-08,2025-05-31,3221,741.51,2388403.71,KRW,FULFILLED
PO-SYN-0000368,SUP-00023,PRD-00067,2024-10-05,2024-12-03,3999,88.26,352951.74,JPY,CANCELLED
PO-SYN-0000369,SUP-00740,PRD-03538,2025-08-03,2025-09-05,3890,2330.59,9065995.1,KRW,IN_TRANSIT
PO-SYN-0000370,SUP-00935,PRD-00176,2024-07-19,2024-08-20,8329,192.27,1601416.83,USD,IN_TRANSIT
PO-SYN-0000371,SUP-00668,PRD-02697,2024-05-24,2024-07-17,4630,1432.56,6632752.8,JPY,DELAYED
PO-SYN-0000372,SUP-00425,PRD-01413,2025-01-21,2025-03-20,11974,639.76,7660486.24,GBP,FULFILLED
PO-SYN-0000373,SUP-00247,PRD-01266,2025-07-08,2025-09-16,1658,1258.66,2086858.28,GBP,APPROVED
PO-SYN-0000374,SUP-00357,PRD-01481,2025-11-22,2025-12-26,12232,1134.5,13877204.0,CNY,PENDING_APPROVAL
PO-SYN-0000375,SUP-00753,PRD-03945,2025-11-26,2025-12-28,794,2274.59,1806024.46,INR,IN_TRANSIT
PO-SYN-0000376,SUP-00703,PRD-01346,2024-10-03,2024-11-27,1738,2467.72,4288897.36,GBP,APPROVED
PO-SYN-0000377,SUP-00536,PRD-03904,2025-05-12,2025-05-23,9866,1914.94,18892798.04,INR,IN_TRANSIT
PO-SYN-0000378,SUP-00302,PRD-03476,2024-12-18,2025-01-12,11328,1536.39,17404225.92,USD,FULFILLED
PO-SYN-0000379,SUP-00737,PRD-04123,2025-09-20,2025-11-16,10674,2036.66,21739308.84,EUR,FULFILLED
PO-SYN-0000380,SUP-00855,PRD-00236,2026-01-01,2026-02-04,3097,2123.23,6575643.31,CNY,IN_TRANSIT
PO-SYN-0000381,SUP-00099,PRD-00977,2025-04-17,2025-06-19,12607,1530.95,19300686.65,KRW,FULFILLED
PO-SYN-0000382,SUP-00722,PRD-04798,2024-12-31,2025-03-12,2226,211.74,471333.24,JPY,FULFILLED
PO-SYN-0000383,SUP-00917,PRD-01292,2026-03-17,2026-03-28,1701,2051.1,3488921.1,GBP,FULFILLED
PO-SYN-0000384,SUP-00450,PRD-04686,2026-03-01,2026-03-16,5823,287.89,1676383.47,CNY,APPROVED
PO-SYN-0000385,SUP-00878,PRD-01707,2024-09-26,2024-10-31,4945,1226.5,6065042.5,INR,APPROVED
PO-SYN-0000386,SUP-00435,PRD-04532,2026-01-26,2026-03-11,7328,1232.65,9032859.2,GBP,FULFILLED
PO-SYN-0000387,SUP-00177,PRD-03794,2025-11-07,2025-12-11,10653,2025.46,21577225.38,KRW,FULFILLED
PO-SYN-0000388,SUP-00525,PRD-01533,2024-08-10,2024-09-01,3074,2264.72,6961749.28,GBP,APPROVED
PO-SYN-0000389,SUP-00290,PRD-04226,2025-12-17,2026-02-11,3054,2145.28,6551685.12,KRW,IN_TRANSIT
PO-SYN-0000390,SUP-00435,PRD-03623,2025-02-20,2025-03-10,5405,1081.02,5842913.1,EUR,APPROVED
PO-SYN-0000391,SUP-00129,PRD-00436,2024-05-11,2024-05-23,3152,1417.31,4467361.12,JPY,IN_TRANSIT
PO-SYN-0000392,SUP-00378,PRD-00641,2024-03-11,2024-05-11,8950,948.75,8491312.5,GBP,FULFILLED
PO-SYN-0000393,SUP-00304,PRD-03230,2024-06-28,2024-09-10,12330,617.52,7614021.6,INR,APPROVED
PO-SYN-0000394,SUP-00107,PRD-01716,2025-08-17,2025-10-30,5874,1848.0,10855152.0,JPY,PENDING_APPROVAL
PO-SYN-0000395,SUP-00880,PRD-03988,2025-12-02,2026-01-27,7090,1117.61,7923854.9,USD,CANCELLED
PO-SYN-0000396,SUP-00562,PRD-01730,2024-04-26,2024-05-26,7383,860.4,6352333.2,USD,APPROVED
PO-SYN-0000397,SUP-00049,PRD-01041,2024-11-08,2025-01-13,8554,1297.98,11102920.92,JPY,FULFILLED
PO-SYN-0000398,SUP-00323,PRD-01480,2026-01-21,2026-02-27,1034,306.72,317148.48,INR,APPROVED
PO-SYN-0000399,SUP-00849,PRD-01673,2025-02-02,2025-04-14,10590,1890.49,20020289.1,KRW,IN_TRANSIT
PO-SYN-0000400,SUP-00631,PRD-03034,2026-04-18,2026-06-04,2093,1048.7,2194929.1,JPY,CANCELLED
PO-SYN-0000401,SUP-00593,PRD-01815,2025-02-11,2025-04-01,9066,1172.49,10629794.34,JPY,FULFILLED
PO-SYN-0000402,SUP-00150,PRD-02572,2025-02-15,2025-02-27,6359,941.36,5986108.24,JPY,APPROVED
PO-SYN-0000403,SUP-00221,PRD-00895,2026-04-28,2026-05-30,11005,1975.99,21745769.95,INR,APPROVED
PO-SYN-0000404,SUP-00905,PRD-03027,2024-07-06,2024-07-22,1494,1604.46,2397063.24,JPY,IN_TRANSIT
PO-SYN-0000405,SUP-00157,PRD-01990,2025-03-19,2025-04-20,10945,2103.63,23024230.35,USD,IN_TRANSIT
PO-SYN-0000406,SUP-00613,PRD-04365,2026-06-16,2026-08-09,8813,1651.33,14553171.29,JPY,FULFILLED
PO-SYN-0000407,SUP-00562,PRD-04685,2025-12-28,2026-02-01,5255,1659.02,8718150.1,INR,DELAYED
PO-SYN-0000408,SUP-00738,PRD-01703,2025-01-26,2025-02-05,3606,787.89,2841131.34,JPY,FULFILLED
PO-SYN-0000409,SUP-00449,PRD-02377,2024-12-24,2025-02-08,13065,787.03,10282546.95,EUR,FULFILLED
PO-SYN-0000410,SUP-00395,PRD-01306,2025-10-05,2025-12-06,14379,1972.28,28359414.12,KRW,IN_TRANSIT
PO-SYN-0000411,SUP-00786,PRD-00862,2025-07-30,2025-09-08,709,899.69,637880.21,GBP,IN_TRANSIT
PO-SYN-0000412,SUP-00666,PRD-03064,2025-08-01,2025-09-20,12687,1303.52,16537758.24,JPY,FULFILLED
PO-SYN-0000413,SUP-00302,PRD-04144,2026-01-29,2026-03-15,307,71.62,21987.34,KRW,APPROVED
PO-SYN-0000414,SUP-00999,PRD-01033,2026-05-11,2026-05-25,9166,132.55,1214953.3,GBP,IN_TRANSIT
PO-SYN-0000415,SUP-00703,PRD-01101,2024-08-04,2024-08-11,4204,1529.38,6429513.52,EUR,FULFILLED
PO-SYN-0000416,SUP-00667,PRD-03041,2024-08-08,2024-10-09,5278,1402.02,7399861.56,USD,FULFILLED
PO-SYN-0000417,SUP-00410,PRD-04161,2024-03-05,2024-04-22,2897,2448.89,7094434.33,INR,FULFILLED
PO-SYN-0000418,SUP-00298,PRD-03485,2024-06-16,2024-08-26,2082,2013.14,4191357.48,EUR,APPROVED
PO-SYN-0000419,SUP-00229,PRD-00099,2024-03-21,2024-04-28,6469,2375.22,15365298.18,EUR,IN_TRANSIT
PO-SYN-0000420,SUP-00079,PRD-00676,2026-04-26,2026-05-15,11693,1915.28,22395369.04,EUR,IN_TRANSIT
PO-SYN-0000421,SUP-00934,PRD-03424,2025-12-27,2026-01-23,3395,203.7,691561.5,GBP,DELAYED
PO-SYN-0000422,SUP-00128,PRD-03454,2025-01-22,2025-04-02,13887,130.79,1816280.73,JPY,APPROVED
PO-SYN-0000423,SUP-00441,PRD-01855,2025-09-30,2025-11-04,14164,2076.66,29413812.24,GBP,FULFILLED
PO-SYN-0000424,SUP-00656,PRD-01085,2026-04-05,2026-04-18,1540,287.53,442796.2,CNY,FULFILLED
PO-SYN-0000425,SUP-00385,PRD-02461,2025-04-17,2025-06-24,1840,2015.97,3709384.8,CNY,IN_TRANSIT
PO-SYN-0000426,SUP-00891,PRD-03356,2024-06-15,2024-08-16,7268,2403.34,17467475.12,CNY,APPROVED
PO-SYN-0000427,SUP-00044,PRD-02991,2024-05-27,2024-07-18,7024,385.99,2711193.76,GBP,FULFILLED
PO-SYN-0000428,SUP-00132,PRD-00889,2024-07-31,2024-08-25,6337,1064.3,6744469.1,JPY,IN_TRANSIT
PO-SYN-0000429,SUP-00535,PRD-02554,2026-01-17,2026-02-11,3882,572.86,2223842.52,JPY,APPROVED
PO-SYN-0000430,SUP-00403,PRD-01503,2024-04-07,2024-04-22,10992,1014.31,11149295.52,KRW,FULFILLED
PO-SYN-0000431,SUP-00218,PRD-02033,2024-10-05,2024-10-27,3933,828.07,3256799.31,JPY,IN_TRANSIT
PO-SYN-0000432,SUP-00733,PRD-03730,2024-02-03,2024-02-22,11203,317.9,3561433.7,INR,APPROVED
PO-SYN-0000433,SUP-00367,PRD-02852,2026-03-06,2026-04-25,11284,283.8,3202399.2,CNY,APPROVED
